Date,Quarter,Close,PE
2022-05-30,2022-Q2,29.107767632655733,
2022-05-31,2022-Q2,29.107767632655733,
2022-06-01,2022-Q2,29.107767632655733,
2022-06-02,2022-Q2,29.107767632655733,
2022-06-03,2022-Q2,29.107767632655733,
2022-06-06,2022-Q2,29.107767632655733,
2022-06-07,2022-Q2,29.107767632655733,
2022-06-08,2022-Q2,29.107767632655733,
2022-06-09,2022-Q2,29.107767632655733,
2022-06-10,2022-Q2,29.107767632655733,
2022-06-13,2022-Q2,29.107767632655733,
2022-06-14,2022-Q2,29.107767632655733,
2022-06-15,2022-Q2,29.107767632655733,
2022-06-16,2022-Q2,29.107767632655733,
2022-06-17,2022-Q2,29.107767632655733,
2022-06-20,2022-Q2,29.107767632655733,
2022-06-21,2022-Q2,29.107767632655733,
2022-06-22,2022-Q2,29.107767632655733,
2022-06-23,2022-Q2,29.107767632655733,
2022-06-24,2022-Q2,29.107767632655733,
2022-06-27,2022-Q2,29.107767632655733,
2022-06-28,2022-Q2,29.107767632655733,
2022-06-29,2022-Q2,29.107767632655733,
2022-06-30,2022-Q2,29.107767632655733,
2022-07-01,2022-Q3,29.107767632655733,
2022-07-04,2022-Q3,29.107767632655733,
2022-07-05,2022-Q3,29.107767632655733,
2022-07-06,2022-Q3,29.107767632655733,
2022-07-07,2022-Q3,29.107767632655733,
2022-07-08,2022-Q3,29.107767632655733,
2022-07-11,2022-Q3,29.107767632655733,
2022-07-12,2022-Q3,29.107767632655733,
2022-07-13,2022-Q3,29.107767632655733,
2022-07-14,2022-Q3,29.107767632655733,
2022-07-15,2022-Q3,29.107767632655733,
2022-07-18,2022-Q3,29.107767632655733,
2022-07-19,2022-Q3,29.107767632655733,
2022-07-20,2022-Q3,29.107767632655733,
2022-07-21,2022-Q3,29.107767632655733,
2022-07-22,2022-Q3,29.107767632655733,
2022-07-25,2022-Q3,29.107767632655733,
2022-07-26,2022-Q3,29.107767632655733,
2022-07-27,2022-Q3,29.107767632655733,
2022-07-28,2022-Q3,29.107767632655733,
2022-07-29,2022-Q3,29.107767632655733,
2022-08-01,2022-Q3,29.107767632655733,
2022-08-02,2022-Q3,29.107767632655733,
2022-08-03,2022-Q3,29.107767632655733,
2022-08-04,2022-Q3,29.107767632655733,
2022-08-05,2022-Q3,29.107767632655733,
2022-08-08,2022-Q3,29.107767632655733,
2022-08-09,2022-Q3,29.107767632655733,
2022-08-10,2022-Q3,29.107767632655733,
2022-08-11,2022-Q3,29.107767632655733,
2022-08-12,2022-Q3,29.107767632655733,
2022-08-15,2022-Q3,29.107767632655733,
2022-08-16,2022-Q3,29.107767632655733,
2022-08-17,2022-Q3,29.107767632655733,
2022-08-18,2022-Q3,29.107767632655733,
2022-08-19,2022-Q3,29.107767632655733,
2022-08-22,2022-Q3,29.107767632655733,
2022-08-23,2022-Q3,29.107767632655733,
2022-08-24,2022-Q3,29.107767632655733,
2022-08-25,2022-Q3,29.107767632655733,
2022-08-26,2022-Q3,29.107767632655733,
2022-08-29,2022-Q3,29.107767632655733,
2022-08-30,2022-Q3,29.107767632655733,
2022-08-31,2022-Q3,29.107767632655733,
2022-09-01,2022-Q3,29.107767632655733,
2022-09-02,2022-Q3,29.107767632655733,
2022-09-05,2022-Q3,29.107767632655733,
2022-09-06,2022-Q3,29.107767632655733,
2022-09-07,2022-Q3,29.107767632655733,
2022-09-08,2022-Q3,29.107767632655733,
2022-09-09,2022-Q3,29.107767632655733,
2022-09-12,2022-Q3,29.107767632655733,
2022-09-13,2022-Q3,29.107767632655733,
2022-09-14,2022-Q3,29.107767632655733,
2022-09-15,2022-Q3,29.107767632655733,
2022-09-16,2022-Q3,29.107767632655733,
2022-09-19,2022-Q3,29.107767632655733,
2022-09-20,2022-Q3,29.107767632655733,
2022-09-21,2022-Q3,29.107767632655733,
2022-09-22,2022-Q3,29.107767632655733,
2022-09-23,2022-Q3,29.107767632655733,
2022-09-26,2022-Q3,29.107767632655733,
2022-09-27,2022-Q3,29.107767632655733,
2022-09-28,2022-Q3,29.107767632655733,
2022-09-29,2022-Q3,29.107767632655733,
2022-09-30,2022-Q3,29.107767632655733,
2022-10-03,2022-Q4,29.107767632655733,
2022-10-04,2022-Q4,29.107767632655733,
2022-10-05,2022-Q4,29.107767632655733,
2022-10-06,2022-Q4,29.107767632655733,
2022-10-07,2022-Q4,29.107767632655733,
2022-10-10,2022-Q4,29.107767632655733,
2022-10-11,2022-Q4,29.107767632655733,
2022-10-12,2022-Q4,29.107767632655733,
2022-10-13,2022-Q4,29.107767632655733,
2022-10-14,2022-Q4,29.107767632655733,
2022-10-17,2022-Q4,29.107767632655733,
2022-10-18,2022-Q4,29.107767632655733,
2022-10-19,2022-Q4,29.107767632655733,
2022-10-20,2022-Q4,29.107767632655733,
2022-10-21,2022-Q4,29.107767632655733,
2022-10-24,2022-Q4,29.107767632655733,
2022-10-25,2022-Q4,29.107767632655733,
2022-10-26,2022-Q4,29.107767632655733,
2022-10-27,2022-Q4,29.107767632655733,
2022-10-28,2022-Q4,29.107767632655733,
2022-10-31,2022-Q4,29.107767632655733,
2022-11-01,2022-Q4,29.107767632655733,
2022-11-02,2022-Q4,29.107767632655733,
2022-11-03,2022-Q4,29.107767632655733,
2022-11-04,2022-Q4,29.107767632655733,
2022-11-07,2022-Q4,29.107767632655733,
2022-11-08,2022-Q4,29.107767632655733,
2022-11-09,2022-Q4,29.107767632655733,
2022-11-10,2022-Q4,29.107767632655733,
2022-11-11,2022-Q4,29.107767632655733,
2022-11-14,2022-Q4,29.107767632655733,
2022-11-15,2022-Q4,29.107767632655733,
2022-11-16,2022-Q4,29.107767632655733,
2022-11-17,2022-Q4,29.107767632655733,
2022-11-18,2022-Q4,29.107767632655733,
2022-11-21,2022-Q4,29.107767632655733,
2022-11-22,2022-Q4,29.107767632655733,
2022-11-23,2022-Q4,29.107767632655733,
2022-11-24,2022-Q4,29.107767632655733,
2022-11-25,2022-Q4,29.107767632655733,
2022-11-28,2022-Q4,29.107767632655733,
2022-11-29,2022-Q4,29.107767632655733,
2022-11-30,2022-Q4,29.107767632655733,
2022-12-01,2022-Q4,29.107767632655733,
2022-12-02,2022-Q4,29.107767632655733,
2022-12-05,2022-Q4,29.107767632655733,
2022-12-06,2022-Q4,29.107767632655733,
2022-12-07,2022-Q4,29.107767632655733,
2022-12-08,2022-Q4,29.107767632655733,
2022-12-09,2022-Q4,29.107767632655733,
2022-12-12,2022-Q4,29.107767632655733,
2022-12-13,2022-Q4,29.107767632655733,
2022-12-14,2022-Q4,29.107767632655733,
2022-12-15,2022-Q4,29.107767632655733,
2022-12-16,2022-Q4,29.107767632655733,
2022-12-19,2022-Q4,29.107767632655733,
2022-12-20,2022-Q4,29.107767632655733,
2022-12-21,2022-Q4,29.107767632655733,
2022-12-22,2022-Q4,29.107767632655733,
2022-12-23,2022-Q4,29.107767632655733,
2022-12-26,2022-Q4,29.107767632655733,
2022-12-27,2022-Q4,29.107767632655733,
2022-12-28,2022-Q4,29.107767632655733,
2022-12-29,2022-Q4,29.107767632655733,
2022-12-30,2022-Q4,29.107767632655733,
2023-01-02,2023-Q1,29.107767632655733,
2023-01-03,2023-Q1,29.107767632655733,
2023-01-04,2023-Q1,29.107767632655733,
2023-01-05,2023-Q1,29.107767632655733,
2023-01-06,2023-Q1,29.107767632655733,
2023-01-09,2023-Q1,29.107767632655733,
2023-01-10,2023-Q1,29.107767632655733,
2023-01-11,2023-Q1,29.107767632655733,
2023-01-12,2023-Q1,29.107767632655733,
2023-01-13,2023-Q1,29.107767632655733,
2023-01-16,2023-Q1,29.107767632655733,
2023-01-17,2023-Q1,29.107767632655733,
2023-01-18,2023-Q1,29.107767632655733,
2023-01-19,2023-Q1,29.107767632655733,
2023-01-20,2023-Q1,29.107767632655733,
2023-01-23,2023-Q1,29.107767632655733,
2023-01-24,2023-Q1,29.107767632655733,
2023-01-25,2023-Q1,29.107767632655733,
2023-01-26,2023-Q1,29.107767632655733,
2023-01-27,2023-Q1,29.107767632655733,
2023-01-30,2023-Q1,29.107767632655733,
2023-01-31,2023-Q1,29.107767632655733,
2023-02-01,2023-Q1,29.107767632655733,
2023-02-02,2023-Q1,29.107767632655733,
2023-02-03,2023-Q1,29.107767632655733,
2023-02-06,2023-Q1,29.107767632655733,
2023-02-07,2023-Q1,29.107767632655733,
2023-02-08,2023-Q1,29.107767632655733,
2023-02-09,2023-Q1,29.107767632655733,
2023-02-10,2023-Q1,29.107767632655733,
2023-02-13,2023-Q1,29.107767632655733,
2023-02-14,2023-Q1,29.107767632655733,
2023-02-15,2023-Q1,29.107767632655733,
2023-02-16,2023-Q1,29.107767632655733,
2023-02-17,2023-Q1,29.107767632655733,
2023-02-20,2023-Q1,29.107767632655733,
2023-02-21,2023-Q1,29.107767632655733,
2023-02-22,2023-Q1,29.107767632655733,
2023-02-23,2023-Q1,29.107767632655733,
2023-02-24,2023-Q1,29.107767632655733,
2023-02-27,2023-Q1,29.107767632655733,
2023-02-28,2023-Q1,29.107767632655733,
2023-03-01,2023-Q1,29.107767632655733,
2023-03-02,2023-Q1,29.107767632655733,
2023-03-03,2023-Q1,29.107767632655733,
2023-03-06,2023-Q1,29.107767632655733,
2023-03-07,2023-Q1,29.107767632655733,
2023-03-08,2023-Q1,29.107767632655733,
2023-03-09,2023-Q1,29.107767632655733,
2023-03-10,2023-Q1,29.107767632655733,
2023-03-13,2023-Q1,29.107767632655733,
2023-03-14,2023-Q1,29.107767632655733,
2023-03-15,2023-Q1,29.107767632655733,
2023-03-16,2023-Q1,29.107767632655733,
2023-03-17,2023-Q1,29.107767632655733,
2023-03-20,2023-Q1,29.107767632655733,
2023-03-21,2023-Q1,29.107767632655733,
2023-03-22,2023-Q1,29.107767632655733,
2023-03-23,2023-Q1,29.107767632655733,
2023-03-24,2023-Q1,29.107767632655733,
2023-03-27,2023-Q1,29.107767632655733,
2023-03-28,2023-Q1,29.107767632655733,
2023-03-29,2023-Q1,29.107767632655733,
2023-03-30,2023-Q1,29.107767632655733,
2023-03-31,2023-Q1,29.107767632655733,
2023-04-03,2023-Q2,29.107767632655733,
2023-04-04,2023-Q2,29.107767632655733,
2023-04-05,2023-Q2,29.107767632655733,
2023-04-06,2023-Q2,29.107767632655733,
2023-04-07,2023-Q2,29.107767632655733,
2023-04-10,2023-Q2,29.107767632655733,
2023-04-11,2023-Q2,29.107767632655733,
2023-04-12,2023-Q2,29.107767632655733,
2023-04-13,2023-Q2,29.107767632655733,
2023-04-14,2023-Q2,29.107767632655733,
2023-04-17,2023-Q2,29.107767632655733,
2023-04-18,2023-Q2,29.107767632655733,
2023-04-19,2023-Q2,29.107767632655733,
2023-04-20,2023-Q2,29.107767632655733,
2023-04-21,2023-Q2,29.107767632655733,
2023-04-24,2023-Q2,29.107767632655733,
2023-04-25,2023-Q2,29.107767632655733,
2023-04-26,2023-Q2,29.107767632655733,
2023-04-27,2023-Q2,29.107767632655733,
2023-04-28,2023-Q2,29.107767632655733,
2023-05-01,2023-Q2,29.107767632655733,
2023-05-02,2023-Q2,29.107767632655733,
2023-05-03,2023-Q2,29.107767632655733,
2023-05-04,2023-Q2,29.107767632655733,
2023-05-05,2023-Q2,29.107767632655733,
2023-05-08,2023-Q2,29.107767632655733,
2023-05-09,2023-Q2,29.107767632655733,
2023-05-10,2023-Q2,29.107767632655733,
2023-05-11,2023-Q2,29.107767632655733,
2023-05-12,2023-Q2,29.107767632655733,
2023-05-15,2023-Q2,29.107767632655733,
2023-05-16,2023-Q2,29.107767632655733,
2023-05-17,2023-Q2,29.107767632655733,
2023-05-18,2023-Q2,29.107767632655733,
2023-05-19,2023-Q2,29.107767632655733,
2023-05-22,2023-Q2,29.107767632655733,
2023-05-23,2023-Q2,29.107767632655733,
2023-05-24,2023-Q2,29.107767632655733,
2023-05-25,2023-Q2,29.107767632655733,
2023-05-26,2023-Q2,29.107767632655733,
2023-05-29,2023-Q2,29.107767632655733,
2023-05-30,2023-Q2,29.107767632655733,
2023-05-31,2023-Q2,29.107767632655733,
2023-06-01,2023-Q2,29.107767632655733,
2023-06-02,2023-Q2,29.107767632655733,
2023-06-05,2023-Q2,29.107767632655733,
2023-06-06,2023-Q2,29.107767632655733,
2023-06-07,2023-Q2,29.107767632655733,
2023-06-08,2023-Q2,29.107767632655733,
2023-06-09,2023-Q2,29.107767632655733,
2023-06-12,2023-Q2,29.107767632655733,
2023-06-13,2023-Q2,29.107767632655733,
2023-06-14,2023-Q2,29.107767632655733,
2023-06-15,2023-Q2,29.107767632655733,
2023-06-16,2023-Q2,29.107767632655733,
2023-06-19,2023-Q2,29.107767632655733,
2023-06-20,2023-Q2,29.107767632655733,
2023-06-21,2023-Q2,29.107767632655733,
2023-06-22,2023-Q2,29.107767632655733,
2023-06-23,2023-Q2,29.107767632655733,
2023-06-26,2023-Q2,29.107767632655733,
2023-06-27,2023-Q2,29.107767632655733,
2023-06-28,2023-Q2,29.107767632655733,
2023-06-29,2023-Q2,29.107767632655733,
2023-06-30,2023-Q2,29.107767632655733,
2023-07-03,2023-Q3,29.107767632655733,
2023-07-04,2023-Q3,29.107767632655733,
2023-07-05,2023-Q3,29.107767632655733,
2023-07-06,2023-Q3,29.107767632655733,
2023-07-07,2023-Q3,29.107767632655733,
2023-07-10,2023-Q3,29.107767632655733,
2023-07-11,2023-Q3,29.107767632655733,
2023-07-12,2023-Q3,29.107767632655733,
2023-07-13,2023-Q3,29.107767632655733,
2023-07-14,2023-Q3,29.107767632655733,
2023-07-17,2023-Q3,29.107767632655733,
2023-07-18,2023-Q3,29.107767632655733,
2023-07-19,2023-Q3,29.107767632655733,
2023-07-20,2023-Q3,29.107767632655733,
2023-07-21,2023-Q3,29.107767632655733,
2023-07-24,2023-Q3,29.107767632655733,
2023-07-25,2023-Q3,29.107767632655733,
2023-07-26,2023-Q3,29.107767632655733,
2023-07-27,2023-Q3,29.107767632655733,
2023-07-28,2023-Q3,29.107767632655733,
2023-07-31,2023-Q3,29.107767632655733,
2023-08-01,2023-Q3,29.107767632655733,
2023-08-02,2023-Q3,29.107767632655733,
2023-08-03,2023-Q3,29.107767632655733,
2023-08-04,2023-Q3,29.107767632655733,
2023-08-07,2023-Q3,29.107767632655733,
2023-08-08,2023-Q3,29.107767632655733,
2023-08-09,2023-Q3,29.107767632655733,
2023-08-10,2023-Q3,29.107767632655733,
2023-08-11,2023-Q3,29.107767632655733,
2023-08-14,2023-Q3,29.107767632655733,
2023-08-15,2023-Q3,29.107767632655733,
2023-08-16,2023-Q3,29.107767632655733,
2023-08-17,2023-Q3,29.107767632655733,
2023-08-18,2023-Q3,29.107767632655733,
2023-08-21,2023-Q3,29.107767632655733,
2023-08-22,2023-Q3,29.107767632655733,
2023-08-23,2023-Q3,29.107767632655733,
2023-08-24,2023-Q3,29.107767632655733,
2023-08-25,2023-Q3,29.107767632655733,
2023-08-28,2023-Q3,29.107767632655733,
2023-08-29,2023-Q3,29.107767632655733,
2023-08-30,2023-Q3,29.107767632655733,
2023-08-31,2023-Q3,29.107767632655733,
2023-09-01,2023-Q3,29.107767632655733,
2023-09-04,2023-Q3,29.107767632655733,
2023-09-05,2023-Q3,29.107767632655733,
2023-09-06,2023-Q3,29.107767632655733,
2023-09-07,2023-Q3,29.107767632655733,
2023-09-08,2023-Q3,29.107767632655733,
2023-09-11,2023-Q3,29.107767632655733,
2023-09-12,2023-Q3,29.107767632655733,
2023-09-13,2023-Q3,29.107767632655733,
2023-09-14,2023-Q3,29.107767632655733,
2023-09-15,2023-Q3,29.107767632655733,
2023-09-18,2023-Q3,29.107767632655733,
2023-09-19,2023-Q3,29.107767632655733,
2023-09-20,2023-Q3,29.107767632655733,
2023-09-21,2023-Q3,29.107767632655733,
2023-09-22,2023-Q3,29.107767632655733,
2023-09-25,2023-Q3,29.107767632655733,
2023-09-26,2023-Q3,29.107767632655733,
2023-09-27,2023-Q3,29.107767632655733,
2023-09-28,2023-Q3,29.107767632655733,
2023-09-29,2023-Q3,29.107767632655733,
2023-10-02,2023-Q4,29.107767632655733,
2023-10-03,2023-Q4,29.107767632655733,
2023-10-04,2023-Q4,29.107767632655733,
2023-10-05,2023-Q4,29.107767632655733,
2023-10-06,2023-Q4,29.107767632655733,
2023-10-09,2023-Q4,29.107767632655733,
2023-10-10,2023-Q4,29.107767632655733,
2023-10-11,2023-Q4,29.107767632655733,
2023-10-12,2023-Q4,29.107767632655733,
2023-10-13,2023-Q4,29.107767632655733,
2023-10-16,2023-Q4,29.107767632655733,
2023-10-17,2023-Q4,29.107767632655733,
2023-10-18,2023-Q4,29.107767632655733,
2023-10-19,2023-Q4,29.107767632655733,
2023-10-20,2023-Q4,29.107767632655733,
2023-10-23,2023-Q4,29.107767632655733,
2023-10-24,2023-Q4,29.107767632655733,
2023-10-25,2023-Q4,29.107767632655733,
2023-10-26,2023-Q4,29.107767632655733,
2023-10-27,2023-Q4,29.107767632655733,
2023-10-30,2023-Q4,29.107767632655733,
2023-10-31,2023-Q4,29.107767632655733,
2023-11-01,2023-Q4,29.107767632655733,
2023-11-02,2023-Q4,29.107767632655733,
2023-11-03,2023-Q4,29.107767632655733,
2023-11-06,2023-Q4,29.107767632655733,
2023-11-07,2023-Q4,29.107767632655733,
2023-11-08,2023-Q4,29.107767632655733,
2023-11-09,2023-Q4,29.107767632655733,
2023-11-10,2023-Q4,29.107767632655733,
2023-11-12,2023-Q4,29.107767632655733,
2023-11-13,2023-Q4,29.107767632655733,
2023-11-14,2023-Q4,29.107767632655733,
2023-11-15,2023-Q4,29.107767632655733,
2023-11-16,2023-Q4,29.107767632655733,
2023-11-17,2023-Q4,29.107767632655733,
2023-11-20,2023-Q4,29.107767632655733,
2023-11-21,2023-Q4,29.107767632655733,
2023-11-22,2023-Q4,29.107767632655733,
2023-11-23,2023-Q4,29.107767632655733,
2023-11-24,2023-Q4,29.107767632655733,
2023-11-27,2023-Q4,29.107767632655733,
2023-11-28,2023-Q4,29.107767632655733,
2023-11-29,2023-Q4,29.107767632655733,
2023-11-30,2023-Q4,29.107767632655733,
2023-12-01,2023-Q4,29.107767632655733,
2023-12-04,2023-Q4,29.107767632655733,
2023-12-05,2023-Q4,29.107767632655733,
2023-12-06,2023-Q4,29.107767632655733,
2023-12-07,2023-Q4,29.107767632655733,
2023-12-08,2023-Q4,29.107767632655733,
2023-12-11,2023-Q4,29.107767632655733,
2023-12-12,2023-Q4,29.107767632655733,
2023-12-13,2023-Q4,29.107767632655733,
2023-12-14,2023-Q4,29.107767632655733,
2023-12-15,2023-Q4,29.107767632655733,
2023-12-18,2023-Q4,29.107767632655733,
2023-12-19,2023-Q4,29.107767632655733,
2023-12-20,2023-Q4,29.107767632655733,
2023-12-21,2023-Q4,29.107767632655733,
2023-12-22,2023-Q4,29.107767632655733,
2023-12-25,2023-Q4,29.107767632655733,
2023-12-26,2023-Q4,29.107767632655733,
2023-12-27,2023-Q4,29.107767632655733,
2023-12-28,2023-Q4,29.107767632655733,
2023-12-29,2023-Q4,29.107767632655733,
2024-01-01,2024-Q1,29.107767632655733,
2024-01-02,2024-Q1,29.107767632655733,
2024-01-03,2024-Q1,29.107767632655733,
2024-01-04,2024-Q1,29.107767632655733,
2024-01-05,2024-Q1,29.107767632655733,
2024-01-08,2024-Q1,29.107767632655733,
2024-01-09,2024-Q1,29.107767632655733,
2024-01-10,2024-Q1,29.107767632655733,
2024-01-11,2024-Q1,29.107767632655733,
2024-01-12,2024-Q1,29.107767632655733,
2024-01-15,2024-Q1,29.107767632655733,
2024-01-16,2024-Q1,29.107767632655733,
2024-01-17,2024-Q1,29.107767632655733,
2024-01-18,2024-Q1,29.107767632655733,
2024-01-19,2024-Q1,29.107767632655733,
2024-01-20,2024-Q1,29.107767632655733,
2024-01-22,2024-Q1,29.107767632655733,
2024-01-23,2024-Q1,29.107767632655733,
2024-01-24,2024-Q1,29.107767632655733,
2024-01-25,2024-Q1,29.107767632655733,
2024-01-26,2024-Q1,29.107767632655733,
2024-01-29,2024-Q1,29.107767632655733,
2024-01-30,2024-Q1,29.107767632655733,
2024-01-31,2024-Q1,29.107767632655733,
2024-02-01,2024-Q1,29.107767632655733,
2024-02-02,2024-Q1,29.107767632655733,
2024-02-05,2024-Q1,29.107767632655733,
2024-02-06,2024-Q1,29.107767632655733,
2024-02-07,2024-Q1,29.107767632655733,
2024-02-08,2024-Q1,29.107767632655733,
2024-02-09,2024-Q1,29.107767632655733,
2024-02-12,2024-Q1,29.107767632655733,
2024-02-13,2024-Q1,29.107767632655733,
2024-02-14,2024-Q1,29.107767632655733,
2024-02-15,2024-Q1,29.107767632655733,
2024-02-16,2024-Q1,29.107767632655733,
2024-02-19,2024-Q1,29.107767632655733,
2024-02-20,2024-Q1,29.107767632655733,
2024-02-21,2024-Q1,29.107767632655733,
2024-02-22,2024-Q1,29.107767632655733,
2024-02-23,2024-Q1,29.107767632655733,
2024-02-26,2024-Q1,29.107767632655733,
2024-02-27,2024-Q1,29.107767632655733,
2024-02-28,2024-Q1,29.107767632655733,
2024-02-29,2024-Q1,29.107767632655733,
2024-03-01,2024-Q1,29.107767632655733,
2024-03-02,2024-Q1,29.107767632655733,
2024-03-04,2024-Q1,29.107767632655733,
2024-03-05,2024-Q1,29.107767632655733,
2024-03-06,2024-Q1,29.107767632655733,
2024-03-07,2024-Q1,29.107767632655733,
2024-03-08,2024-Q1,29.107767632655733,
2024-03-11,2024-Q1,29.107767632655733,
2024-03-12,2024-Q1,29.107767632655733,
2024-03-13,2024-Q1,29.107767632655733,
2024-03-14,2024-Q1,29.107767632655733,
2024-03-15,2024-Q1,29.107767632655733,
2024-03-18,2024-Q1,29.107767632655733,
2024-03-19,2024-Q1,29.107767632655733,
2024-03-20,2024-Q1,29.107767632655733,
2024-03-21,2024-Q1,29.107767632655733,
2024-03-22,2024-Q1,29.107767632655733,
2024-03-25,2024-Q1,29.107767632655733,
2024-03-26,2024-Q1,29.107767632655733,
2024-03-27,2024-Q1,29.107767632655733,
2024-03-28,2024-Q1,29.107767632655733,
2024-03-29,2024-Q1,29.107767632655733,
2024-04-01,2024-Q2,29.107767632655733,
2024-04-02,2024-Q2,29.107767632655733,
2024-04-03,2024-Q2,29.107767632655733,
2024-04-04,2024-Q2,29.107767632655733,
2024-04-05,2024-Q2,29.107767632655733,
2024-04-08,2024-Q2,29.107767632655733,
2024-04-09,2024-Q2,29.107767632655733,
2024-04-10,2024-Q2,29.107767632655733,
2024-04-11,2024-Q2,29.107767632655733,
2024-04-12,2024-Q2,29.107767632655733,
2024-04-15,2024-Q2,29.107767632655733,
2024-04-16,2024-Q2,29.107767632655733,
2024-04-17,2024-Q2,29.107767632655733,
2024-04-18,2024-Q2,29.107767632655733,
2024-04-19,2024-Q2,29.107767632655733,
2024-04-22,2024-Q2,29.107767632655733,
2024-04-23,2024-Q2,29.107767632655733,
2024-04-24,2024-Q2,29.107767632655733,
2024-04-25,2024-Q2,29.107767632655733,
2024-04-26,2024-Q2,29.107767632655733,
2024-04-29,2024-Q2,29.107767632655733,
2024-04-30,2024-Q2,29.107767632655733,
2024-05-01,2024-Q2,29.107767632655733,
2024-05-02,2024-Q2,29.107767632655733,
2024-05-03,2024-Q2,29.107767632655733,
2024-05-06,2024-Q2,29.107767632655733,
2024-05-07,2024-Q2,29.107767632655733,
2024-05-08,2024-Q2,29.107767632655733,
2024-05-09,2024-Q2,29.107767632655733,
2024-05-10,2024-Q2,29.107767632655733,
2024-05-13,2024-Q2,29.107767632655733,
2024-05-14,2024-Q2,29.107767632655733,
2024-05-15,2024-Q2,29.107767632655733,
2024-05-16,2024-Q2,29.107767632655733,
2024-05-17,2024-Q2,29.107767632655733,
2024-05-18,2024-Q2,29.107767632655733,
2024-05-20,2024-Q2,29.107767632655733,
2024-05-21,2024-Q2,29.107767632655733,
2024-05-22,2024-Q2,29.107767632655733,
2024-05-23,2024-Q2,29.107767632655733,
2024-05-24,2024-Q2,29.107767632655733,
2024-05-27,2024-Q2,29.107767632655733,
2024-05-28,2024-Q2,29.107767632655733,
2024-05-29,2024-Q2,29.107767632655733,
2024-05-30,2024-Q2,29.107767632655733,
2024-05-31,2024-Q2,29.107767632655733,
2024-06-03,2024-Q2,29.107767632655733,
2024-06-04,2024-Q2,29.107767632655733,
2024-06-05,2024-Q2,29.107767632655733,
2024-06-06,2024-Q2,29.107767632655733,
2024-06-07,2024-Q2,29.107767632655733,
2024-06-10,2024-Q2,29.107767632655733,
2024-06-11,2024-Q2,29.107767632655733,
2024-06-12,2024-Q2,29.107767632655733,
2024-06-13,2024-Q2,29.107767632655733,
2024-06-14,2024-Q2,29.107767632655733,
2024-06-17,2024-Q2,29.107767632655733,
2024-06-18,2024-Q2,29.107767632655733,
2024-06-19,2024-Q2,29.107767632655733,
2024-06-20,2024-Q2,29.107767632655733,
2024-06-21,2024-Q2,29.107767632655733,
2024-06-24,2024-Q2,29.107767632655733,
2024-06-25,2024-Q2,29.107767632655733,
